source,source_row_id,person_id,reference_year,source_code,level_min,level_max,qa_status,qa_reason
ba_like_2024,5734,P015617,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5735,P015618,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5736,P015619,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5737,P015622,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5738,P015623,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5739,P015624,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5740,P015625,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5741,P015626,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5742,P015630,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5743,P015633,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5744,P015635,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5745,P015636,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5746,P015640,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5747,P015642,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5748,P015644,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5749,P015647,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5750,P015648,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5751,P015651,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5752,P015655,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5753,P015658,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5754,P015659,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5755,P015660,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5756,P015661,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5757,P015663,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5758,P015671,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5759,P015673,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5760,P015679,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5761,P015683,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5762,P015684,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5763,P015685,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5764,P015690,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5765,P015700,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5766,P015701,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5767,P015705,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5768,P015712,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5769,P015713,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5770,P015715,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5771,P015717,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5772,P015719,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5773,P015722,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5774,P015726,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5775,P015727,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5776,P015730,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5777,P015734,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5778,P015736,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5779,P015739,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5780,P015742,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5781,P015743,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5782,P015744,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5783,P015749,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5784,P015751,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5785,P015759,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5786,P015764,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5787,P015765,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5788,P015767,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5789,P015769,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5790,,2024,SCHOOL_VOC,2,3,rejected,missing_person_id
ba_like_2024,5791,P015772,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5792,P015775,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5793,P015776,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5794,P015781,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5795,P015785,2024,SCHOOL_VOC,2,3,rejected,duplicate_person_year
ba_like_2024,5796,P015790,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5797,P015792,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5798,P015797,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5799,P015801,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5800,P015804,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5801,P015808,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5802,P015809,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5803,P015810,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5804,P015812,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5805,P015813,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5806,P015820,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5807,P015822,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5808,P015824,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5809,P015826,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5810,P015828,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5811,P015830,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5812,P015832,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5813,P015834,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5814,P015838,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5815,P015839,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5816,P015840,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5817,P015841,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5818,P015842,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5819,P015844,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5820,P015852,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5821,P015854,2024,,,,flagged,missing_attainment
ba_like_2024,5822,P015855,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5823,P015862,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5824,P015864,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5825,P015865,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5826,P015868,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5827,P015870,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5828,P015872,2024,,,,flagged,missing_attainment
ba_like_2024,5829,P015873,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5830,P015875,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5831,P015879,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5832,P015881,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5833,P015883,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5834,P015885,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5835,P015886,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5836,P015888,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5837,P015889,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5838,P015897,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5839,P015900,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5840,P015905,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5841,P015907,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5842,P015908,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5843,P015910,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5844,P015911,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5845,P015913,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5846,P015914,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5847,P015915,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5848,P015917,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5849,P015918,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5850,P015923,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5851,P015926,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5852,P015934,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5853,P015937,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5854,P015943,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5855,P015946,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5856,P015947,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5857,P015949,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5858,P015953,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5859,P015954,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5860,P015955,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5861,P015956,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5862,P015959,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5863,P015963,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5864,P015965,2024,UNMAPPED_GROUP,,,rejected,unknown_source_code
ba_like_2024,5865,P015969,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5866,P015971,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5867,P015972,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5868,P015975,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5869,P015977,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5870,P015983,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5871,P015988,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5872,P015991,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5873,P015992,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5874,P015995,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5875,P015996,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5876,P015998,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5877,P016000,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5878,P016002,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5879,P016015,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5880,P016016,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5881,P016017,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5882,P016022,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5883,P016025,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5884,P016027,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5885,P016029,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5886,P016030,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5887,P016031,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5888,P016032,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5889,P016034,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5890,P016041,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5891,P016045,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5892,P016046,2023,HIGHER_ED,4,6,rejected,invalid_reference_year
ba_like_2024,5893,P016053,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5894,P016056,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5895,P016058,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5896,P016059,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5897,P016060,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5898,P016062,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5899,P016063,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5900,P016064,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5901,P016066,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5902,P016069,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5903,P016071,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5904,P016073,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5905,P016075,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5906,P016076,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5907,P016078,2024,,,,flagged,missing_attainment
ba_like_2024,5908,P016081,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5909,P016082,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5910,P016084,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5911,P016089,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5912,P016098,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5913,P016099,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5914,P016100,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5915,P016107,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5916,P016109,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5917,P016110,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5918,P016113,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5919,P016116,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5920,P016119,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5921,P016121,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5922,P016126,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5923,P016127,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5924,P016135,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5925,P016136,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5926,P016137,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5927,P016141,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5928,P016142,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5929,P016144,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5930,P016147,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5931,P016149,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5932,P016154,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5933,P016155,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5934,P016156,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5935,P016159,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5936,P016161,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5937,P016162,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5938,P016164,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5939,P016165,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5940,P016166,2024,,,,flagged,missing_attainment
ba_like_2024,5941,P016167,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5942,P016168,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5943,P016169,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5944,P016171,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5945,P016179,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5946,P016183,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5947,P016184,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5948,P016185,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5949,P016188,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5950,P016193,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5951,P016194,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5952,P016196,2023,SCHOOL_VOC,2,3,rejected,invalid_reference_year
ba_like_2024,5953,P016197,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5954,,2024,HIGHER_ED,4,6,rejected,missing_person_id
ba_like_2024,5955,P016199,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5956,P016204,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5957,P016213,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5958,P016214,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5959,P016217,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5960,P016220,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5961,P016222,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5962,P016228,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5963,P016229,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5964,P016237,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5965,P016250,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5966,P016251,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5967,P016254,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5968,P016255,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5969,P016256,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5970,P016257,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5971,P016261,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5972,,2024,HIGHER_ED,4,6,rejected,missing_person_id
ba_like_2024,5973,P016263,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5974,P016264,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5975,P016269,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5976,P016270,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5977,P016272,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5978,P016273,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5979,P016274,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5980,P016279,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5981,P016280,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5982,P016282,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5983,P016285,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5984,P016287,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5985,P016289,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5986,P016294,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5987,P016296,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5988,P016298,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5989,P016300,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5990,P016301,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5991,P016303,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5992,P016313,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,5993,P016314,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5994,P016316,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,5995,P016323,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5996,P016328,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5997,P016330,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5998,P016333,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,5999,P016335,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,6000,P016340,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6001,P016342,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6002,P016346,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6003,P016350,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6004,P016357,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6005,P016365,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6006,P016366,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6007,P016368,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6008,P016371,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6009,P016378,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,6010,P016381,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,6011,P016387,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6012,P016390,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6013,P016396,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6014,P016405,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6015,P016406,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6016,P016408,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,6017,P016411,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6018,P016414,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6019,P016415,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6020,P016417,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6021,P016419,2024,LOW_NONE,1,1,usable,valid_evidence
ba_like_2024,6022,P016420,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6023,P016421,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6024,P016422,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6025,P016425,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6026,P016426,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6027,P016427,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6028,P016435,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6029,P016436,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6030,P016437,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6031,P016438,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6032,P016439,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6033,P016440,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6034,P016442,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6035,P016443,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6036,P016445,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6037,P016451,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6038,P016452,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6039,P016454,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6040,P016459,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6041,P016463,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6042,P016465,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6043,P016467,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6044,P016474,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6045,P016475,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6046,P016486,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6047,P016487,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6048,P016490,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6049,P016492,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6050,P016493,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6051,P016499,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6052,P016504,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6053,P016506,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6054,P016509,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6055,P016510,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6056,P016511,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6057,P016512,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6058,P016513,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6059,P016514,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6060,P016516,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6061,P016519,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6062,P016521,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6063,P016525,2024,SCHOOL_VOC,2,3,usable,valid_evidence
ba_like_2024,6064,P016531,2024,HIGHER_ED,4,6,usable,valid_evidence
ba_like_2024,6065,P016532,2024,SCHOOL_VOC,2,3,usable,valid_evidence
